Serial,Day,Location,Liters,Lat,Lng,Color
1515573,27,Glasnevin avenue - Bus stop 139 - Tesco Express,3179,53.39059767,-6.286549975,"[128, 128, 128]"
1515574,27,A6/2 - Portobello - Atlas Language School - Grand Canal,4769,53.33019671,-6.264802298,"[128, 128, 128]"
1515576,27,Pappin Rd - Paddy Power - at shops,2952,53.3857926,-6.265730153,"[128, 128, 128]"
1515577,27,Boardwalk - Grattan Bridge to Millenium Bridge - Opp. BG Solicitors,681,53.34602182,-6.267617755,"[128, 128, 128]"
1515578,27,Boardwalk - Ha'penny Bridge to O'Connell Bridge - Opp. Arlington Bar,227,53.34706579,-6.260884767,"[255, 0, 0]"
1515579,27,A4/1 - Grand Canal -  Charlemont Court,1589,53.33032452,-6.262889796,"[128, 128, 128]"
1515580,27,Bank of Ireland Phibsboro - North Circular Rd.,4996,53.36083375,-6.271833622,"[128, 128, 128]"
1515581,27,Smithfield - Maldron Hotel - Beside Parking Meter 5377,5564,53.34941474,-6.27810536,"[128, 128, 128]"
1515582,27,Parliament St. - Porterhouse,4088,53.34503219,-6.267429748,"[128, 128, 128]"
1515583,27,Boardwalk - Rosie Hackett Bridge to Butt Bridge - Opp. Tracey's Pharmacy,2384,53.3479414,-6.256993848,"[128, 128, 128]"
1515584,27,Aston Quay - USIT - Bus Stop 325,3293,53.34674236,-6.259753858,"[128, 128, 128]"
1515585,27,Wms 1393 - Right - Playground - Smithfield,5564,53.34730184,-6.2785271,"[128, 128, 128]"
1515586,27,Burgh Quay - Bus Stop Outside Immigration Service,2725,53.34742639,-6.256354325,"[128, 128, 128]"
1515588,27,Rosie Hackett Bridge meets Burgh Quay - Opp. Empire Casino,340,53.34735951,-6.257395209,"[128, 128, 128]"
1515589,27,Burgh Quay - Bus Stop Outside Immigration Service,4996,53.3473207,-6.256970364,"[128, 128, 128]"
1515590,27,Smithfield - Luas Stop - Donuts & Coffee Shop,3179,53.34699682,-6.277345419,"[128, 128, 128]"
1515593,27,Westmoreland St. - Circle k - Against Railing,5564,53.34661338,-6.259214271,"[128, 128, 128]"
1515594,27,Gratten Bridge - Boardwalk Side,2157,53.34591167,-6.267798333,"[128, 128, 128]"
1515595,27,Boardwalk - Ha'penny Bridge to O'Connell Bridge - Opp. Arlington Hotel,340,53.34710667,-6.260563333,"[128, 128, 128]"
1515596,27,Aston Quay-outside The Dublin Barber,8062,53.34649553,-6.260985054,"[128, 128, 128]"
1515597,27,Aston Quay - Supervalu,5678,53.34647382,-6.26038172,"[128, 128, 128]"
1515598,27,Parliament St. - Turks Head,2498,53.34488379,-6.267507813,"[128, 128, 128]"
1515599,27,Wms 1137 - Left - Smithfield Playground,6473,53.34729723,-6.27853456,"[128, 128, 128]"
1515600,27,Smithfield - Costa Coffee - Beside Luas Line,4542,53.34704833,-6.278723333,"[128, 128, 128]"
1515601,27,Temple Bar - Fleet St - Paddy Power,6132,53.345763,-6.260160734,"[128, 128, 128]"
1515602,27,Parliament St. - Spar,1703,53.34467167,-6.267231667,"[128, 128, 128]"
1515603,27,Temple Bar Sq. - Sitar Indian,227,53.34561941,-6.26284156,"[255, 0, 0]"
1515604,27,Wms 1087 - Ballyfermot - Homesavers - Bus Stop 2656 (Left),1703,53.34257125,-6.358520695,"[128, 128, 128]"
1515605,27,Essex St. East - Projects Art Centre,5791,53.3451065,-6.265804116,"[128, 128, 128]"
1515606,27,Boardwalk - Millenium Bridge to Ha'penny Bridge  - Opp. Unicef,113,53.34636261,-6.264046846,"[255, 0, 0]"
1515607,27,Essex St. West -Smock Alley Theatre,3861,53.3446818,-6.268761983,"[128, 128, 128]"
1515609,27,Wms 1089 - Smithfield - Chopped,908,53.34810066,-6.278230141,"[128, 128, 128]"
1515610,27,A2/3 - Sandymount Village at Jaz Hair Co.,1135,53.33182833,-6.215916667,"[128, 128, 128]"
1515612,27,Sandymount Village- Ped X Over- Artybaker,2384,53.332028,-6.214817343,"[128, 128, 128]"
1515613,27,Clontarf Rd. - Inbound - at Bus Stop 1731,2384,53.35904645,-6.196384796,"[128, 128, 128]"
1516157,27,End Of Sir John Rogerson Quay - Opp. Fresh at Bike Rack,2384,53.34560389,-6.230886794,"[128, 128, 128]"
1516449,27,James Joyce St - Foley St Junction - DCC The Lab,3293,53.35140032,-6.253296198,"[128, 128, 128]"
1516450,27,"Outside Spar, Hanover Quay",1022,53.34407308,-6.236155684,"[128, 128, 128]"
1516630,27,Sunmerhill Parade - 16 Lowrys Pub,5905,53.35758702,-6.248486077,"[128, 128, 128]"
1516631,27,Cornmarket - Farrow & Ball - at Bike Rack,3179,53.34322728,-6.27587884,"[128, 128, 128]"
1516632,27,Chapelizod Plaza - Spar Shop,2271,53.34926111,-6.344191424,"[128, 128, 128]"
1516635,27,Errigal Rd - at the Shops - Bus Stop 6094,2839,53.3254192,-6.32127522,"[128, 128, 128]"
1516636,27,Forbes St corner Hanover Quay,2952,53.34425418,-6.238370892,"[128, 128, 128]"
1516637,27,Cardiff Lane - Opp Starbucks - Ropewalk Way,1930,53.34557643,-6.240550655,"[128, 128, 128]"
1516638,27,Cooley Rd - Main Entrance to Childrens Hospital,3179,53.3266952,-6.317335385,"[128, 128, 128]"
1516640,27,Georges Quay Bus Stop B,2611,53.34737066,-6.253102584,"[128, 128, 128]"
1516642,27,Pearse Street Outside Valentino Restaurant,1476,53.34252042,-6.238727833,"[128, 128, 128]"
1516643,27,Mayor St Opp One Dockland Central,567,53.34850644,-6.240898056,"[128, 128, 128]"
1516644,27,Cluid Housing - Sheriff St. Upper,1930,53.35004446,-6.233154878,"[128, 128, 128]"
1516646,27,Bus Stop 353 Pearse St.,1362,53.34282315,-6.239782327,"[128, 128, 128]"
1516647,27,Facebook - Cardiff Lane,1703,53.34457987,-6.240609547,"[128, 128, 128]"
1516648,27,Ringsend Rd At Bus Stop 354,4883,53.34212619,-6.236523373,"[128, 128, 128]"
1516649,27,At Junction Of Mayor Street And Castleforbes At Bike Rack And Bench,1816,53.34842557,-6.232028096,"[128, 128, 128]"
1516651,27,Outside Spar Dolohins Barn At Junction Of Rubens Street,4996,53.33388602,-6.290709656,"[128, 128, 128]"
1516689,27,Shantalla Rd - The Shops At Bus Stop 218 - Opp Beaumont House,2271,53.38593703,-6.233803813,"[128, 128, 128]"
1516832,27,"Opposite Insomnia Coffee, Mayor St Upper",908,53.34848974,-6.23036048,"[128, 128, 128]"
1516834,27,Guild St - Luke Kelly Statue,3293,53.34983693,-6.240448259,"[128, 128, 128]"
1516836,27,Portland Row - Cross Care Community Cafe,8971,53.35605564,-6.248399262,"[0, 255, 0]"
1516838,27,Hanover Quay Opposute Accenture,340,53.3439665,-6.234670783,"[128, 128, 128]"
1516841,27,"Outside Milano, Hanover Quay",908,53.3441274,-6.2370703,"[128, 128, 128]"
1516842,27,Summerhill - Rutland Lwr - Pedestrain X Over - Outside 49a,6359,53.35556393,-6.252955777,"[128, 128, 128]"
1516843,27,Creighton Street Outside Eurospar,8857,53.34526504,-6.246601956,"[0, 255, 0]"
1516844,27,Diamond Park- Gardiner Street Entrance,1930,53.35343977,-6.25602209,"[128, 128, 128]"
1516846,27,City Quay Grant Thornton,3633,53.3471199,-6.250568859,"[128, 128, 128]"
1516847,27,New Wapping St outside Central Bank,908,53.34789371,-6.235344284,"[128, 128, 128]"
1516848,27,"Custom House Sq, Mayor St Lower - Medical Centre",2157,53.3492814,-6.244821711,"[128, 128, 128]"
1516849,27,Percy Place At Lock C3 Bridge,2271,53.33624835,-6.242123644,"[128, 128, 128]"
1516850,27,A2/1 - Barrow St Outside Spar,6132,53.3401835,-6.236569547,"[128, 128, 128]"
1516988,27,New Wapping Street Junction Mayor Street Upper,3974,53.34891333,-6.235226254,"[128, 128, 128]"
1516989,27,Ballybough Rd. - The Day Today Shop,7154,53.35947623,-6.245243279,"[128, 128, 128]"
1516991,27,Bridge Tavern - Summerhill,7381,53.35876715,-6.246432644,"[128, 128, 128]"
1516992,27,"Outside AIB, Hannover Quay",908,53.34422341,-6.237571418,"[128, 128, 128]"
1516993,27,"Taxi Rank/Dublin Bikes - Opp Milano, Hanover Quay",681,53.3442099,-6.237173645,"[128, 128, 128]"
1516994,27,Mayor Street Opposite EBS,3747,53.34911165,-6.242143557,"[128, 128, 128]"
1516995,27,Mayor St Lower Opposite Bank Of Ireland,3974,53.34933064,-6.245674092,"[128, 128, 128]"
1516996,27,Mayor St. - On Bridge - beside Retail Units & Canal Walkway Entrance,3066,53.34879094,-6.240082447,"[128, 128, 128]"
1516998,27,Beside 6 Hanover Quay,1476,53.34413716,-6.235525165,"[128, 128, 128]"
1517000,27,On Corner Of Benson St,1022,53.34392427,-6.233604378,"[128, 128, 128]"
1517001,27,Heuston Station Entrance - Inbound - Bus Stop 4413,2611,53.34615268,-6.292867901,"[128, 128, 128]"
1517002,27,Emmet St/Fitzgibbon St - Savoy Take Away,8857,53.3583334,-6.254794785,"[0, 255, 0]"
1517005,27,Georges Quay Outside Starbucks,2611,53.34744741,-6.255568212,"[128, 128, 128]"
1517006,27,Wms 1104 - Ballyfermot - Homesavers - Bus Stop 2656 (Right),1249,53.34259661,-6.358570755,"[128, 128, 128]"
1517007,27,Castleforbes St Outside Spar,2725,53.34916658,-6.231917362,"[128, 128, 128]"
1517008,27,Macken St Outside Educo Gym,1816,53.34289739,-6.240999495,"[128, 128, 128]"
1517009,27,High Street - Spar,4201,53.3431392,-6.275503331,"[128, 128, 128]"
1517011,27,Charlotte Quay Dock Beside Illuminated Sign,2725,53.34222183,-6.236415593,"[128, 128, 128]"
1517013,27,"Harbourmaster Place, Georges Dock",908,53.34996439,-6.250635787,"[128, 128, 128]"
1517014,27,Talbot Street-bext To Seating At Memorial,3406,53.3513467,-6.250601719,"[128, 128, 128]"
1517015,27,Opposite Il Valentino Bakery,1816,53.34238641,-6.238667214,"[128, 128, 128]"
1517016,27,Guild Street - 1 Dockland,1816,53.34824739,-6.241161962,"[128, 128, 128]"
1517017,27,Five Lamps - Outside Spar Shop,4088,53.35499825,-6.246919432,"[128, 128, 128]"
1517019,27,Hanover Quay - Opp Accenture,227,53.34391332,-6.233540578,"[255, 0, 0]"
1517020,27,Outside No2 Grand Canal Square on Macken St,1135,53.34362976,-6.240733645,"[128, 128, 128]"
1517021,27,Barrow St - Entrance to Grand Canal Dock Station,2157,53.33921766,-6.236704376,"[128, 128, 128]"
1517022,27,Seville Place - Failte Ireland - At Railway Bridge UBB 1A,4656,53.35392394,-6.245647624,"[128, 128, 128]"
1517023,27,At Seating Aera Outside Coombe Hospital,3406,53.33524349,-6.289474049,"[128, 128, 128]"
1517025,27,Georges Quay Bus Stops,2839,53.34742591,-6.25271793,"[128, 128, 128]"
1517026,27,On Corner Of Railway Street Opposite Marys Mansion.,2271,53.35272559,-6.253959323,"[128, 128, 128]"
1517029,27,Driminagh - Long Mile Rd -161 Half Way Cabs,4201,53.324085,-6.326436667,"[128, 128, 128]"
1517030,27,Mayor St - Coffee Angel - The Exchange,1022,53.34925312,-6.245803291,"[128, 128, 128]"
1517031,27,Darryls Shop - Sean McDermot St. Lwr,3520,53.35323781,-6.254889649,"[128, 128, 128]"
1517327,27,A4/1 - Wilton Terrace - Middle,4088,53.33305442,-6.249914523,"[128, 128, 128]"
1517351,27,City Quay Opposite Matthews Carpets,1816,53.34704158,-6.249875805,"[128, 128, 128]"
1517353,27,A4/1 - Eustace Bridge - Pedestrian Xover - 56 Adelaide Rd,2839,53.33211273,-6.252933838,"[128, 128, 128]"
1517356,27,A4/1 - Wilton Terrace - Baggot St. End - at Lock C4,1476,53.33372458,-6.247560029,"[128, 128, 128]"
1517361,27,"Beside Tenable, Sir John Rogerson's Quay",908,53.34656307,-6.245482925,"[128, 128, 128]"
1517363,27,City Quay corner Moss St,1816,53.34715479,-6.251728733,"[128, 128, 128]"
1517364,27,Guild St corner Sheriff St Upp,5678,53.35049955,-6.240443935,"[128, 128, 128]"
1517366,27,A4/1 - Wilton Terrace - Lesson St End,1476,53.3323625,-6.252175328,"[128, 128, 128]"
1517367,27,Patriots Pub - Kilmainham Lane - at Pedestrian Xover,2044,53.34187621,-6.307685969,"[128, 128, 128]"
1517370,27,City Quay Across From St Marys Pre School,1362,53.34733825,-6.251409606,"[128, 128, 128]"
1517372,27,Sean MacDermott St. Upper - Larkin Community College,20895,53.35266297,-6.257524276,"[0, 255, 0]"
1517374,27,City Quay Outside Ulster Bank,1476,53.34741354,-6.253763801,"[128, 128, 128]"
1517375,27,Guild St corner Sheriff St Upper,1589,53.34922455,-6.240694355,"[128, 128, 128]"
1517376,27,City Quay Outside Sprout Restaurant,1816,53.34643505,-6.243477456,"[128, 128, 128]"
1517402,27,Wms 1185 - Ballyough Rd - Antonio's Takeaway,5791,53.36013246,-6.244130547,"[128, 128, 128]"
1517613,27,Outside Diamond Park Sean Mac Dermott Street Entrance,3179,53.3533517,-6.255398985,"[128, 128, 128]"
1517614,27,"The Observatory, Sir John Rogerson's Quay",2044,53.34640793,-6.244778291,"[128, 128, 128]"
1517615,27,DCC Central Area Office Sean MacDermott St,5678,53.35431074,-6.250303845,"[128, 128, 128]"
1517619,27,Tara Street Station Exit - Georges Quay,1589,53.34739095,-6.25462197,"[128, 128, 128]"
1517633,27,Buckingham St Shops - JCs Hair & Make Up,8517,53.35447892,-6.249897163,"[128, 128, 128]"
1517635,27,City Quay Opposite Creighton St,10220,53.34666856,-6.246016224,"[0, 255, 0]"
1517639,27,Opposite Forbes Street Junction Waterside,567,53.34600279,-6.237802674,"[128, 128, 128]"
1518272,27,"North Wall Quay, between New Wapping and Castleforbes",681,53.34711429,-6.233971349,"[128, 128, 128]"
1518273,27,North Wall Avenue At Dublin Bikes North Dock,567,53.34684349,-6.231145316,"[128, 128, 128]"
1518274,27,North Wall Avenue,1022,53.34708367,-6.229203248,"[128, 128, 128]"
1518275,27,Bridge Opposite SIPTU,1135,53.3480532,-6.254953048,"[128, 128, 128]"
1518276,27,Memorial Road / Custom House Quay Junction,1703,53.34845643,-6.251338208,"[128, 128, 128]"
1518277,27,Corner Britain Quay,1816,53.34533128,-6.23462546,"[128, 128, 128]"
1518278,27,Sir John Rogersons Quay Opposite Riverside Two Beside Admiral Statue,454,53.34614172,-6.239424755,"[128, 128, 128]"
1518279,27,Junction Asgard Road Outside Savvi,1249,53.34595625,-6.236867252,"[128, 128, 128]"
1518280,27,Opposite Convention Centre Outside Mc Cann Fitzgerald,794,53.34615105,-6.240156678,"[128, 128, 128]"
1518309,27,The Boat Bar Opp PWC,1249,53.34740506,-6.238268961,"[128, 128, 128]"
1518310,27,Outside Convention Centre,1362,53.34780983,-6.240247832,"[128, 128, 128]"
1518311,27,Custom House Quay Pedestrian Crossing,1249,53.34818742,-6.251780796,"[128, 128, 128]"
1518314,27,Opp Blood Stoney Rd,113,53.34585631,-6.235802588,"[255, 0, 0]"
1518315,27,Opposite Ferryman Pub,1589,53.34624711,-6.240723795,"[128, 128, 128]"
1518317,27,Forbes St Outside Docklands Dental,1589,53.34585332,-6.238063978,"[128, 128, 128]"
1518318,27,Sir John Rogerston Quay - Opp. JP Morgan,454,53.34548512,-6.232261144,"[128, 128, 128]"
1518320,27,Opp Custom House,1249,53.34817787,-6.25337833,"[128, 128, 128]"
1518321,27,Opp No.70 Sir John Rogerson Quay,340,53.34582512,-6.234560879,"[128, 128, 128]"
1518322,27,"Outside The Art Of Coffee, Sir John Rogerson's Quay",1589,53.34629063,-6.243927779,"[128, 128, 128]"
1518323,27,Junction Blood Stoney Road,1022,53.34586124,-6.235609649,"[128, 128, 128]"
1518324,27,At Steps To Admiral Brown Walk,1135,53.34600814,-6.239328724,"[128, 128, 128]"
1518326,27,"Opp Asgard Rd, Sir John Rogerson's Quay",567,53.34595634,-6.236858962,"[128, 128, 128]"
1518328,27,"Samuel Beckekett Bridge Outside 3 Building, Sir John Rogerson's Quay",681,53.34626918,-6.241718825,"[128, 128, 128]"
1518332,27,City Quay Opposite Snap Print,1022,53.34651646,-6.244417488,"[128, 128, 128]"
1518335,27,Opposite CHQ,2157,53.3479841,-6.247990969,"[128, 128, 128]"
1518340,27,"Opposite 3 Arena, North Wall Quay",908,53.34665608,-6.229027313,"[128, 128, 128]"
1518341,27,"Dublin Bikes Opp Milano, North Wall Quay",794,53.34778518,-6.244230596,"[128, 128, 128]"
1518342,27,Sir John Rogerson's Quay Opp Benson Street,567,53.34569686,-6.23292452,"[128, 128, 128]"
1518345,27,"Outside 3, Sir John Rogerson's Quay",794,53.34620604,-6.242128065,"[128, 128, 128]"
1518357,27,Central Bank Of Ireland,1022,53.34713049,-6.234620851,"[128, 128, 128]"
1518359,27,Opp Convention Centre At Bus Stop,1135,53.34745583,-6.239596506,"[128, 128, 128]"
1518360,27,Opposite J P Morgan Water Side,454,53.34694364,-6.232275292,"[128, 128, 128]"
1518363,27,North Wall Quay corner Commons St,2498,53.34806209,-6.245537362,"[128, 128, 128]"
1518364,27,Opposite Central Bank,340,53.3472789,-6.234994503,"[128, 128, 128]"
1518365,27,North Wall Quay Inbound Outside Eddie Rockets,1476,53.34790343,-6.243672766,"[128, 128, 128]"
1518366,27,Green Area Left Of Convention Centre,908,53.34775374,-6.240744181,"[128, 128, 128]"
1518367,27,Opposite Restaurant Boat,681,53.34727812,-6.237868349,"[128, 128, 128]"
1518368,27,"Opposite J P Morgan, N Wall Quay corner Castleforbes Rd",681,53.34707287,-6.23221173,"[128, 128, 128]"
1518369,27,"Beside Pwc, North Wall Quay",794,53.34758024,-6.239169119,"[128, 128, 128]"
1518373,27,"Opp A & L Goodbody, North Wall Quay",1476,53.34764834,-6.242726906,"[128, 128, 128]"
1520480,27,Mace - James Street,3293,53.34336042,-6.288805695,"[128, 128, 128]"
1520513,27,Crumlin Village - DCC Area Office - Taxi Rank,5337,53.32019042,-6.315925631,"[128, 128, 128]"
1520524,27,Crumlin Village - Paddy Power,6132,53.3203309,-6.316107096,"[128, 128, 128]"
1520540,27,Kilbarrack SC outside Top Fuel (Replacing WMS 2459),2044,53.38903872,-6.168402702,"[128, 128, 128]"
1520545,27,Ballymun Rd Outbound At Bus Stop 4680,2952,53.38500059,-6.265370038,"[128, 128, 128]"
1520548,27,Mellowes Rd - West Finglas Community Centre @ Bus Stop 983,4201,53.3901256,-6.310977958,"[128, 128, 128]"
1520553,27,Edenmore SC (Clinic Side) Replacing WMS 1339,1703,53.38818322,-6.182047748,"[128, 128, 128]"
1520558,27,Glasnevin Ave. - Autobahn Bar/Lounge,2498,53.38978844,-6.271425285,"[128, 128, 128]"
1520564,27,Crumlin Village - Church Of St. Agnes - South Central,5791,53.31927315,-6.315183111,"[128, 128, 128]"
1520572,27,Santry - 401 Collins Ave. - Costcutter/Post office Whitehall,1703,53.38173072,-6.241748088,"[128, 128, 128]"
1520573,27,Crumlin Village - Bus Stop 2329 - Four Star Pizza,6359,53.32088773,-6.316908723,"[128, 128, 128]"
1520624,27,Wifi Right - Famine Memorial - Opp. IFSC House,454,53.34796454,-6.249508339,"[128, 128, 128]"
1520625,27,WiFi Left - Famine Memorial - Opp. IFSC House,454,53.3479804,-6.249553554,"[128, 128, 128]"
1521141,27,Phibsborough - Inbound N2 - Outside Todays Local Shop,2839,53.36176554,-6.272630456,"[128, 128, 128]"
1521145,27,Beach Rd - Steps Into Sean Moore Park - Sandymount,3406,53.33474024,-6.213741956,"[128, 128, 128]"
1521153,27,Kilmore Road Artane-at Bus Stop 4790,1703,53.38132553,-6.211781362,"[128, 128, 128]"
1521170,27,Ballymun Rd Outbound - Firestone Pizza,3179,53.39475087,-6.264011219,"[128, 128, 128]"
1521179,27,Rathmines Rd Lwr - McDonalds,7381,53.32365535,-6.265293456,"[128, 128, 128]"
1521181,27,Outside Civic Centre At Bus Stop 1256 On Bunraty Road,1930,53.39362896,-6.206923616,"[128, 128, 128]"
1521185,27,Temple Bar - Cows Lane - Tattoo Shop,3406,53.34404623,-6.268744532,"[128, 128, 128]"
1521189,27,Fairview Outside Little Sport Bike Shop,567,53.36366396,-6.234364696,"[128, 128, 128]"
1521194,27,Essex Quay - Bus Stop 1443,2839,53.34513278,-6.269648749,"[128, 128, 128]"
1521196,27,Christchurch Place - The Lord Edward Pub,8517,53.34322655,-6.270020216,"[128, 128, 128]"
1521201,27,Killester Outside Shops Near Beechcomber Pub (Replacing WMS2521),1589,53.37098292,-6.205044157,"[128, 128, 128]"
1521206,27,Killester - Rosemount Ave. Shops - Centra,1930,53.38033176,-6.198589637,"[128, 128, 128]"
1521208,27,Coolock - Tonglagee Road - Nursing Home,1135,53.39032336,-6.191243272,"[128, 128, 128]"
1521216,27,Northside SC Main Entrance Oscar Traynor Road,1930,53.39527903,-6.213992876,"[128, 128, 128]"
1521217,27,Ballymun Rd - Outbound Before Library @ Bus Stop 92,1930,53.3898797,-6.264636327,"[128, 128, 128]"
1521218,27,Phibsborough - N2 Outbound - Bus Stop 1506 - Opp. O’Briens Wines,2044,53.36669948,-6.272307438,"[128, 128, 128]"
1521224,27,Fleet Street Outside Tesco,6018,53.3457578,-6.260210152,"[128, 128, 128]"
1521228,27,Shangan Road Ballymun Outside Centra,3861,53.39558181,-6.262009134,"[128, 128, 128]"
1521229,27,Wellington Quay - ASTI CU #25 - Before Millenium Bridge,6473,53.34576383,-6.264662331,"[128, 128, 128]"
1521231,27,Wellington Quay - Bus Stop 312 - Bison Bar,5450,53.34554243,-6.266230673,"[128, 128, 128]"
1521232,27,Dolphin House - Essex St. East - Temple Bar,3520,53.34499442,-6.267037351,"[128, 128, 128]"
1521234,27,Rory Gallagher Corner Outside National Library Of Ireland - Temple Bar,2157,53.34529396,-6.265395451,"[128, 128, 128]"
1521236,27,Thomas St. - Tesco Express/Centra,4769,53.34274776,-6.278651968,"[128, 128, 128]"
1521237,27,Wellington Quay - IBAT College,6927,53.34558128,-6.265552968,"[128, 128, 128]"
1521238,27,Crampton Quay - City Link Bus,6927,53.346156,-6.262252882,"[128, 128, 128]"
1521239,27,Darndale - Malahide Rd -  Outside Lidl at Bus Stop 1203,2271,53.39662349,-6.187510784,"[128, 128, 128]"
